,ID,Plant_rich,pH,EC,Plant_cove,Clay_silt,Total_P,TON,SOC,elevation,slope,aspect,cheight,Latitude_c,Longitude_,th_crossed,year_all,crossed_yr,geometry_x,Location_x,Vegetation_x,Plant_cover,STE,RWC,ARIDITY,BS_Tst
19,539,11,6.334,95.86,43.9583,41.9825,878.115,2.4155,30.0995,118.880073547363,9.8876624563444,358.252041388507,0.01,-32.4856,-71.3703,2,2009,2019,"POLYGON ((-71.37029797946488 -32.48550907444126, -71.37029206717496 -32.48550921274228, -71.37026255074042 -32.48551418176723, -71.37023585442459 -32.48552590734046, -71.37021410325022 -32.48554345610874, -71.3701990286105 -32.48556543119302, -71.37019183045018 -32.48559008337916, -71.37019308174897 -32.48561545035445, -71.37020268291039 -32.48563951290745, -71.3702198696875 -32.48566035565717, -71.37024327401528 -32.48567631951799, -71.37027103290774 -32.48568613376372, -71.37030093675222 -32.48568901717833, -71.37033060519595 -32.48568474024135, -71.37035767662424 -32.48567364339794, -71.37037999614716 -32.48565660995914, -71.37039578712998 -32.48563499578957, -71.37040379261357 -32.48561052137974, -71.3704033753674 -32.48558513489417, -71.37039456861119 -32.48556085709705, -71.37037807336846 -32.48553962049937, -71.37035520266329 -32.48552311553163, -71.37032777700277 -32.4855126559864, -71.37029797946488 -32.48550907444126))",Chile,Shrubland,43.9583333333,Sandy Loam,96.3442069741,0.7364,47.25
20,540,7,7.226,393,33.1667,37.3431,261.3262,0.9587,7.6667,167.990768432617,17.4649921445408,13.9825456530087,1,-34.1072,-71.3458,1,2009,2019,"POLYGON ((-71.34579967827725 -34.10711022263844, -71.34579365504813 -34.10711036093945, -71.34576358476224 -34.1071153299641, -71.34573638751171 -34.10712705553667, -71.34571422819342 -34.10714460430415, -71.34569887068872 -34.10716657938774, -71.34569153745875 -34.1071912315735, -71.34569281223528 -34.10721659854887, -71.34570259355357 -34.10724066110235, -71.34572010282663 -34.10726150385283, -71.34574394631898 -34.10727746771442, -71.34577222608704 -34.10728728196072, -71.34580269105599 -34.10729016537551, -71.34583291620702 -34.10728588843826, -71.34586049561101 -34.10727479159424, -71.34588323394277 -34.10725775815463, -71.34589932123036 -34.10723614398435, -71.34590747692903 -34.10721166957411, -71.34590705185161 -34.10718628308857, -71.3458980798418 -34.10716200529188, -71.34588127507777 -34.10714076869494, -71.34585797522176 -34.107124263728, -71.34583003494112 -34.10711380418336, -71.34579967827725 -34.10711022263844))",Chile,Shrubland,33.1666666667,Sandy Loam,56.1503503017,0.6714,39.75
21,541,4,7.14,455.8,25.7491,35.4055,557.7094,0.8007,6.2645,159.557708740234,14.0730572582668,37.6227498818013,0.01,-34.1074,-71.3452,1,2009,2019,"POLYGON ((-71.34520215873609 -34.10731088218586, -71.34519613549269 -34.10731102048686, -71.34516606513547 -34.10731598951151, -71.34513886782044 -34.10732771508408, -71.34511670844958 -34.10734526385156, -71.34510135090846 -34.10736723893515, -71.34509401766111 -34.10739189112091, -71.34509529244066 -34.10741725809628, -71.34510507378214 -34.10744132064977, -71.34512258309674 -34.10746216340023, -71.34514642664563 -34.10747812726183, -71.34517470648076 -34.10748794150813, -71.34520517152198 -34.10749082492292, -71.3452353967447 -34.10748654798568, -71.34526297621409 -34.10747545114165, -71.3452857145998 -34.10745841770204, -71.34530180192553 -34.10743680353175, -71.34530995764354 -34.10741232912152, -71.34530953256512 -34.10738694263597, -71.34530056053403 -34.10736266483929, -71.34528375573015 -34.10734142824235, -71.34526045581886 -34.10732492327541, -71.34523251547195 -34.10731446373077, -71.34520215873609 -34.10731088218586))",Chile,Shrubland,25.7491289199,Sandy Loam,92.6854754441,0.6714,61.4523809524
22,499,20,6.8319,136.485,32.275,26.3608,882.8649,0.7792,9.1398,1073.4909362793,1.4989137176454,244.494462082889,1.125,-41.0335,-70.5245,1,2010,2011,"POLYGON ((-70.52450015074831 -41.03340959345066, -70.52449353932026 -41.03340973175163, -70.52446053251744 -41.0334147007748, -70.52443067931391 -41.03342642634426, -70.52440635601862 -41.03344397510794, -70.52438949876539 -41.03346595018823, -70.52438144939686 -41.0334906023722, -70.52438284865215 -41.0335159693479, -70.52439358516108 -41.03354003190368, -70.52441280430598 -41.03356087465772, -70.52443897624659 -41.03357683852304, -70.52447001769423 -41.03358665277206, -70.52450345774223 -41.03358953618771, -70.52453663455248 -41.03358525924921, -70.52456690724087 -41.03357416240217, -70.52459186609488 -41.03355712895878, -70.52460952438865 -41.03353551478509, -70.52461847652678 -41.03351104037289, -70.52461800992818 -41.03348565388746, -70.52460816174464 -41.03346137609291, -70.52458971590036 -41.03344013949946, -70.5245641406888 -41.03342363453628, -70.52453347189511 -41.03341317499451, -70.52450015074831 -41.03340959345066))",Argentina,Grassland,32.275,Sandy Loam,51.0644762784,0.5835,57.5
23,691,11,8.686,88.3,23.7333,18.8674,230.1381,0.8983,9.2914,1540.43969726563,2.75372056105375,249.429597863368,0.01,38.1735,-109.7103,3,2016,2017,"POLYGON ((-109.7102998657463 38.17358904160532, -109.7102935218812 38.17358890330399, -109.7102618508613 38.17358393426826, -109.7102332058365 38.17357220867202, -109.7102098669561 38.17355465987568, -109.7101936919954 38.17353268476705, -109.7101859684766 38.17350803256787, -109.7101873111837 38.1734826655949, -109.7101976132282 38.17345860305888, -109.7102160545599 38.1734377603355, -109.7102411672457 38.17342179650215, -109.7102709523177 38.17341198227644, -109.7103030388905 38.17340909886817, -109.710334872882 38.17341337579582, -109.710363920315 38.17342447261715, -109.7103878690197 38.17344150602801, -109.7104048126799 38.17346312017249, -109.7104134025762 38.17348759456792, -109.7104129549451 38.17351298105425, -109.7104035054086 38.1735372588671, -109.7103858061425 38.17355849549052, -109.7103612660045 38.17357500048601, -109.7103318383911 38.17358546005233, -109.7102998657463 38.17358904160532))",USA,Shrubland,23.7333333333,Loamy Sand,97.8114773587,0.814,76.2666666667
24,743,27,6.8,238,77.55555556,26.88888889,400.9547,0.9047,9.5663,107.904873774602,0.683553465729367,275.478010056298,0.01,-39.11783,-64.05047,2,2016,2019,"POLYGON ((-64.0504695633829 -39.11773964898084, -64.05046313537372 -39.11773978728181, -64.05043104426889 -39.11774475630542, -64.05040201927474 -39.1177564818758, -64.05037837077532 -39.1177740306406, -64.05036198119072 -39.11779600572186, -64.05035415513667 -39.11782065790638, -64.05035551557563 -39.11784602488196, -64.05036595422619 -39.11787008743708, -64.05038464017946 -39.11789093019006, -64.0504100860369 -39.11790689405428, -64.05044026630624 -39.1179167083025, -64.05047277863129 -39.11791959171789, -64.05050503502163 -39.11791531477976, -64.05053446785949 -39.11790421793361, -64.05055873428505 -39.11788718449134, -64.05057590268987 -39.11786557031866, -64.05058460647324 -39.11784109590704, -64.05058415282227 -39.11781570942157, -64.05057457785719 -39.11779143162639, -64.05055664375323 -39.1177701950319, -64.05053177806882 -39.11775369006762, -64.05050196011102 -39.117743230525, -64.0504695633829 -39.11773964898084))",Argentina,Shrubland,117.23,Sandy Loam,58.03975,0.8193,22.444444444
25,744,30,6.94,251,76.55555556,32.33333333,482.4885,1.5309,16.9201,103.451858520508,0.265688968605976,355.240428858309,1,-39.12131,-64.0575,2,2016,2019,"POLYGON ((-64.05750156574419 -39.12122220690357, -64.05749513741725 -39.12122234520456, -64.05746304472611 -39.12122731422816, -64.0574340182972 -39.12123903979855, -64.05741036862878 -39.12125658856334, -64.05739397823402 -39.12127856364461, -64.05738615179311 -39.12130321582912, -64.05738751229929 -39.12132858280471, -64.05739795146586 -39.12135264535981, -64.05741663834281 -39.12137348811279, -64.05744208545809 -39.12138945197702, -64.0574722672193 -39.12139926622523, -64.05750478115152 -39.12140214964063, -64.05753703913636 -39.12139787270251, -64.05756647342915 -39.12138677585635, -64.05759074105424 -39.12136974241407, -64.05760791030772 -39.12134812824139, -64.05761661452134 -39.12132365382978, -64.05761616084796 -39.12129826734432, -64.05760658540956 -39.12127398954913, -64.05758865041905 -39.12125275295465, -64.05756378350549 -39.12123624799036, -64.05753396407374 -39.12122578844775, -64.05750156574419 -39.12122220690357))",Argentina,Shrubland,99.26,Sandy Loam,77.24159,0.8193,23.444444444
26,770,9,5.97,800,12.83185841,74.88888889,214.75,1.8544,17.7947,87.3650360107422,0.164002866169545,57.9178044229037,3,-34.78926,144.75515,3,2016,2017,"POLYGON ((144.7551509283608 -34.78916986067247, 144.7551570009758 -34.78916999897348, 144.7551873178152 -34.78917496799799, 144.7552147380628 -34.78918669357028, 144.7552370790712 -34.78920424233742, 144.7552525624966 -34.78922621742071, 144.7552599558544 -34.78925086960631, 144.7552586706265 -34.78927623658171, 144.7552488091092 -34.78930029913541, 144.7552311562733 -34.78932114188618, 144.7552071172816 -34.78933710574812, 144.7551786056396 -34.78934691999467, 144.7551478908794 -34.78934980340954, 144.7551174179035 -34.78934552647218, 144.7550896123681 -34.78933442962788, 144.7550666875986 -34.78931739618793, 144.7550504684074 -34.78929578201733, 144.7550422458387 -34.78927130760692, 144.7550426744023 -34.78924592112138, 144.7550517199767 -34.7892216433249, 144.7550686625278 -34.78920040672828, 144.7550921534254 -34.78918390176167, 144.7551203227954 -34.7891734422173, 144.7551509283608 -34.78916986067247))",Australia,Shrubland,15.83,Clay Loam,97.63108,0.8057,87.168141593
27,771,19,5.66,238,14.38053097,49.44444444,223.3,1.7656,18.0851,90.5070190429688,0.13225513420856,266.210255367102,3,-34.71686,144.77065,3,2016,2017,"POLYGON ((144.7706507636226 -34.71677189596873, 144.7706568309162 -34.71677203426974, 144.7706871211892 -34.71677700329426, 144.7707145174086 -34.71678872886658, 144.7707368388398 -34.71680627763376, 144.770752308697 -34.71682825271709, 144.770759695576 -34.71685290490269, 144.7707584114742 -34.71687827187809, 144.7707485585985 -34.71690233443176, 144.7707309212316 -34.71692317718252, 144.7707069033052 -34.71693914104441, 144.7706784166479 -34.71694895529094, 144.7706477288029 -34.71695183870579, 144.7706172825304 -34.71694756176845, 144.7705895013609 -34.71693646492417, 144.7705665966803 -34.71691943148426, 144.7705503917018 -34.71689781731371, 144.7705421763385 -34.71687334290331, 144.7705426045264 -34.71684795641777, 144.7705516421742 -34.71682367862126, 144.7705685698786 -34.7168024420246, 144.7705920401912 -34.71678593705796, 144.7706201848765 -34.71677547751356, 144.7706507636226 -34.71677189596873))",Australia,Shrubland,17.718,Clay,48.01896,0.8074,85.619469027
28,772,13,5.95,337,22.67699115,58.77777778,194.3779,1.7638,18.688,91.1777496337891,0.037307026068771,229.414375292201,4,-34.69379,144.79988,3,2016,2017,"POLYGON ((144.7998801710279 -34.6937005071182, 144.7998862366298 -34.69370064541921, 144.7999165184567 -34.69370561444373, 144.7999439070369 -34.69371734001606, 144.7999662222439 -34.69373488878325, 144.7999816877876 -34.69375686386659, 144.7999890726068 -34.6937815160522, 144.7999877888631 -34.69380688302761, 144.7999779387347 -34.69383094558127, 144.7999603062858 -34.693851788332, 144.7999362950565 -34.6938677521939, 144.7999078163424 -34.69387756644041, 144.7998771370545 -34.69388044985526, 144.7998466992716 -34.69387617291793, 144.7998189258486 -34.69386507607366, 144.7997960275547 -34.69384804263376, 144.7997798270949 -34.6938264284632, 144.7997716140223 -34.69380195405282, 144.7997720420908 -34.69377656756728, 144.7997810772185 -34.69375228977077, 144.7997980002027 -34.69373105317409, 144.7998214639709 -34.69371454820745, 144.7998496008084 -34.69370408866303, 144.7998801710279 -34.6937005071182))",Australia,Shrubland,25.835,Loam,85.31063,0.8069,77.32300885
29,773,5,6.58,176.8,18.69469027,31.88888889,152.517,1.0082,11.0433,88.6036224365234,0.08445989889163,311.695399174328,4,-34.78923,144.78058,3,2016,2017,"POLYGON ((144.7805811816686 -34.78913864696511, 144.7805872542813 -34.78913878526611, 144.7806175711092 -34.78914375429061, 144.7806449913464 -34.78915547986291, 144.7806673323464 -34.78917302863005, 144.7806828157659 -34.78919500371335, 144.7806902091209 -34.78921965589893, 144.7806889238935 -34.78924502287433, 144.78067906238 -34.78926908542803, 144.7806614095507 -34.78928992817882, 144.7806373705681 -34.78930589204075, 144.7806088589369 -34.7893157062873, 144.7805781441883 -34.78931858970216, 144.780547671224 -34.78931431276482, 144.7805198656991 -34.7893032159205, 144.7804969409383 -34.78928618248056, 144.7804807217532 -34.78926456830996, 144.7804724991877 -34.78924009389955, 144.7804729277511 -34.78921470741401, 144.7804819733221 -34.78919042961753, 144.7804989158668 -34.7891691930209, 144.7805224067555 -34.7891526880543, 144.7805505761147 -34.78914222850992, 144.7805811816686 -34.78913864696511))",Australia,Shrubland,32.4,Sandy Clay Loam,99.92284,0.8058,81.305309735
30,774,13,5.95,247,6.747787611,65.77777778,398.2018,1.5356,16.2828,170.075637817383,0.163380028284437,218.870986740795,5,-31.48905,147.22937,2,2016,2017,"POLYGON ((147.2293678707853 -31.4889579573098, 147.2293737191952 -31.48895809561083, 147.229402916716 -31.48896306463595, 147.2294293245881 -31.48897479020957, 147.2294508407487 -31.48899233897834, 147.2294657525117 -31.48901431406304, 147.2294728728974 -31.48903896624939, 147.2294716351173 -31.48906433322465, 147.2294621376922 -31.48908839577736, 147.2294451366118 -31.48910923852663, 147.2294219851599 -31.48912520238698, 147.2293945261933 -31.48913501663237, 147.2293649454505 -31.48913790004688, 147.229335597565 -31.48913362311006, 147.2293088186347 -31.48912252626703, 147.2292867402666 -31.4891054928287, 147.2292711198993 -31.48908387865955, 147.2292632009112 -31.48905940424996, 147.229263613648 -31.48903401776439, 147.2292723252494 -31.48900973996699, 147.2292886422664 -31.48898850336888, 147.2293112658617 -31.48897199840068, 147.2293383951983 -31.48896153885507, 147.2293678707853 -31.4889579573098))",Australia,Grassland,9.983,Silt Loam,43.273565,0.7601,93.252212389
31,775,13,6.04,309,26.99115044,54.55555556,221.4114,1.083,12.4011,170.805938720703,0.111422075623935,3.94970224829773,4,-31.51075,147.21559,2,2016,2017,"POLYGON ((147.2155892485301 -31.51066040213693, 147.2155950982977 -31.51066054043794, 147.2156243025964 -31.51066550946308, 147.2156507165989 -31.51067723503668, 147.2156722377543 -31.51069478380543, 147.2156871529789 -31.51071675889013, 147.2156942750176 -31.51074141107647, 147.2156930369502 -31.51076677805174, 147.2156835373204 -31.51079084060446, 147.2156665322933 -31.51081168335374, 147.215643375467 -31.51082764721409, 147.215615910126 -31.51083746145949, 147.2155863225162 -31.510840344874, 147.2155569678178 -31.51083606793717, 147.215530182671 -31.51082497109414, 147.2155080991775 -31.51080793765579, 147.2154924751841 -31.51078632348664, 147.2154845543577 -31.51076184907705, 147.2154849671904 -31.51073646259147, 147.2154936808141 -31.51071218479408, 147.215510001619 -31.51069094819598, 147.2155326304662 -31.51067444322778, 147.2155597661006 -31.51066398368219, 147.2155892485301 -31.51066040213693))",Australia,Shrubland,17.525,Loam,85.62054,0.761,73.008849558
32,776,9,6.02,272,49.55752212,62,261.5454,1.3027,14.263,170.487795316256,0.312022009339649,296.690080123692,5.38461538461538,-31.49073,147.23123,2,2016,2017,"POLYGON ((147.2312317750256 -31.49063903840695, 147.2312376235407 -31.49063917670797, 147.2312668215862 -31.49064414573311, 147.231293229933 -31.49065587130672, 147.2313147464802 -31.49067342007548, 147.2313296585112 -31.49069539516018, 147.2313367790249 -31.49072004734654, 147.2313355412226 -31.49074541432179, 147.2313260436268 -31.49076947687451, 147.2313090422408 -31.49079031962377, 147.2312858903728 -31.49080628348412, 147.2312584309127 -31.49081609772952, 147.2312288496383 -31.49081898114402, 147.2311995012253 -31.4908147042072, 147.2311727218137 -31.49080360736417, 147.2311506430487 -31.49078657392583, 147.2311350224007 -31.49076495975669, 147.2311271032703 -31.4907404853471, 147.2311275160146 -31.49071509886153, 147.2311362277725 -31.49069082106413, 147.2311525450827 -31.49066958446602, 147.2311751690847 -31.49065307949782, 147.2312022989089 -31.49064261995222, 147.2312317750256 -31.49063903840695))",Australia,Shrubland,30.235,Loam,96.19646,0.7601,50.442477876
33,889,31,6.88,181.2,74.44444444,31.33333333,4.654,1.4159,15.8167,338.817810058594,1.00208242426265,276.315706695726,0.01,50.57947,70.04409,1,2016,2017,"POLYGON ((70.04408998055321 50.57956176036977, 70.04409783430116 50.57956162206836, 70.04413704323628 50.57955665302937, 70.04417250596212 50.57954492742617, 70.04420139963561 50.57952737862134, 70.04422142431957 50.57950540350534, 70.04423098605791 50.57948075130222, 70.04422932375181 50.57945538432996, 70.04421656973838 50.57943132179908, 70.04419373925109 50.57941047908366, 70.04416264960282 50.57939451525861, 70.04412577552593 50.57938470103897, 70.04408605218458 50.57938181763262, 70.04404664153965 50.57938609455744, 70.04401068066186 50.57939719137208, 70.04398103202622 50.57941422477449, 70.0439600556624 50.57943583891139, 70.04394942129683 50.57946031330246, 70.04394997544013 50.57948569978904, 70.04396167400006 50.57950997760663, 70.0439835857858 50.57953121423785, 70.04401396662625 50.57954771924172, 70.04405039820378 50.57955817881442, 70.04408998055321 50.57956176036977))",Kazajistan,Grassland,40.444,Sandy Loam,0.03956087,0.7762,25.555555556
34,979,44,5.92,100.5,97.77777778,21.55555556,122.3277,0.6821,8.6006,1244.97827148438,1.493140112435,354.092888515359,0.01,-23.84714,29.69779,2,2016,2016,"POLYGON ((29.69779137999169 -23.84704867213743, 29.69779683267637 -23.84704881043849, 29.69782405458349 -23.84705377946492, 29.69784867559807 -23.8470655050413, 29.6978687358899 -23.84708305381342, 29.69788263865994 -23.84710502890104, 29.69788927724551 -23.84712968108895, 29.69788812321124 -23.84715504806393, 29.69787926841385 -23.8471791106146, 29.69786341769167 -23.84719995336073, 29.69784183276067 -23.84721591721778, 29.69781623178227 -23.84722573146077, 29.69778865259745 -23.84722861487452, 29.69776129051365 -23.84722433793881, 29.69773632355693 -23.84721324109843, 29.69771573909978 -23.84719620766344, 29.69770117566543 -23.84717459349731, 29.69769379250126 -23.84715011908945, 29.69769417730334 -23.84712473260378, 29.69770229943699 -23.8471004548045, 29.69771751237668 -23.8470792182033, 29.69773860517065 -23.84706271323177, 29.69776389883319 -23.84705225368365, 29.69779137999169 -23.84704867213743))",South Africa,Grassland,57.2,Loamy Sand,17.65734,0.597,2.222222222
35,980,49,6.29,101.6,98.66666667,21.66666667,131.95,0.7234,8.7995,1249.47644042969,0.885335349289752,349.327137225226,0.01,-23.84849,29.69502,2,2016,2016,"POLYGON ((29.69501781913644 -23.84839977975663, 29.69502327187797 -23.84839991805769, 29.69505049406884 -23.84840488708411, 29.69507511534007 -23.8484166126605, 29.69509517584101 -23.84843416143261, 29.69510907875599 -23.84845613652023, 29.69511571741075 -23.84848078870814, 29.69511456336446 -23.84850615568312, 29.69510570847476 -23.8485302182338, 29.69508985758736 -23.84855106097992, 29.69506827243135 -23.84856702483697, 29.69504267118608 -23.84857683907996, 29.69501509171376 -23.84857972249371, 29.69498772934474 -23.84857544555801, 29.69496276212776 -23.84856434871762, 29.69494217745604 -23.84854731528264, 29.69492761386988 -23.8485257011165, 29.69492023062875 -23.84850122670864, 29.69492061543484 -23.84847584022297, 29.69492873765315 -23.84845156242369, 29.69494395075143 -23.84843032582249, 29.69496504376527 -23.84841382085096, 29.69499033769148 -23.84840336130284, 29.69501781913644 -23.84839977975663))",South Africa,Grassland,57.9,Sandy Loam,16.14853,0.597,1.333333333
36,981,54,6.27,102.4,96.11111111,17.88888889,98.6408,0.7297,9.1866,1249.60139160156,1.12359061959409,331.218513106422,0.01,-23.84961,29.6927,2,2016,2016,"POLYGON ((29.69269908658865 -23.84951901412104, 29.69270453937726 -23.84951915242211, 29.69273176180322 -23.84952412144853, 29.69275638328708 -23.84953584702491, 29.69277644396126 -23.84955339579702, 29.69279034699629 -23.84957537088464, 29.69279698570838 -23.84960002307255, 29.69279583165212 -23.84962539004754, 29.69278697668596 -23.84964945259822, 29.69277112566168 -23.84967029534433, 29.69274954031927 -23.84968625920138, 29.6927239388529 -23.84969607344438, 29.69269635914242 -23.84969895685812, 29.6926689965371 -23.84969467992243, 29.69264402910451 -23.84968358308204, 29.69262344425503 -23.84966654964705, 29.6926088805431 -23.84964493548091, 29.69260149723821 -23.84962046107306, 29.69260188204764 -23.84959507458738, 29.69261000433608 -23.8495707967881, 29.69262521756573 -23.8495495601869, 29.69264631076173 -23.84953305521538, 29.69267160490637 -23.84952259566726, 29.69269908658865 -23.84951901412104))",South Africa,Grassland,53.05,Loamy Sand,1.602262,0.597,3.888888889
37,982,41,6.07,130.9,94.11111111,26,149.3714,0.9563,11.349,1225.37873979048,1.2671872665518,68.9156527222636,0.01,-23.82898,29.68705,2,2016,2016,"POLYGON ((29.68704940555394 -23.8288912126478, 29.68705485747516 -23.82889135094887, 29.68708207557084 -23.82889631997529, 29.68710669313812 -23.82890804555168, 29.68712675062122 -23.8289255943238, 29.68714065144467 -23.82894756941143, 29.68714728910072 -23.82897222159934, 29.68714613522801 -23.82899758857432, 29.68713728167041 -23.829021651125, 29.68712143316757 -23.8290424938711, 29.68709985125876 -23.82905845772815, 29.68707425386488 -23.82906827197114, 29.68704667854157 -23.82907115538488, 29.68701932028887 -23.82906687844918, 29.6869943568279 -23.8290557816088, 29.68697377525288 -23.82903874817383, 29.68695921385761 -23.82901713400769, 29.68695183172719 -23.82899265959984, 29.68695221647537 -23.82896727311417, 29.68696033747178 -23.82894299531488, 29.68697554828143 -23.82892175871368, 29.68699663812211 -23.82890525374215, 29.68702192824318 -23.82889479419401, 29.68704940555394 -23.8288912126478))",South Africa,Grassland,35.1,Sandy Loam,7.264957,0.6033,5.888888889
